CustomerId,Product_Type,Enrollment_Date,Status
15799480,Loan,2023-07-02,Active
15799480,Credit Card,2023-02-17,Active
15625247,Credit Card,2023-07-02,Active
15625247,Mutual Fund,2023-09-08,Active
15625247,Loan,2023-01-15,Active
15755241,Loan,2023-08-29,Active
15575679,Credit Card,2022-01-18,Active
15575679,Loan,2023-05-17,Active
15668235,Loan,2023-08-03,Active
15668235,Insurance,2023-12-16,Active
15683183,Loan,2023-05-28,Inactive
15683183,Mutual Fund,2023-07-24,Active
15683183,Fixed Deposit,2023-11-20,Active
15684592,Insurance,2022-03-24,Active
15684592,Loan,2022-07-11,Active
15591169,Insurance,2022-11-07,Active
15591169,Fixed Deposit,2022-10-28,Inactive
15653455,Mutual Fund,2022-06-23,Active
15653455,Insurance,2023-04-30,Inactive
15653455,Credit Card,2022-06-02,Inactive
15732563,Mutual Fund,2022-09-27,Active
15732563,Loan,2023-06-23,Active
15656471,Credit Card,2022-08-20,Active
15656471,Loan,2022-07-06,Active
15656471,Mutual Fund,2023-04-14,Active
15598510,Mutual Fund,2023-04-26,Inactive
15598510,Fixed Deposit,2022-09-26,Active
15598510,Credit Card,2023-12-15,Active
15766427,Insurance,2023-06-14,Active
15766427,Mutual Fund,2022-12-25,Active
15785342,Insurance,2023-07-07,Active
15785342,Fixed Deposit,2022-11-12,Active
15785342,Credit Card,2023-12-12,Inactive
15641595,Credit Card,2023-01-08,Inactive
15798429,Credit Card,2023-05-22,Active
15798429,Mutual Fund,2023-07-01,Active
15648136,Insurance,2023-03-14,Active
15648136,Mutual Fund,2022-01-31,Active
15648136,Loan,2023-10-28,Active
15812482,Loan,2022-05-28,Active
15790810,Fixed Deposit,2023-07-19,Active
15790810,Mutual Fund,2023-09-01,Active
15687421,Loan,2022-04-11,Active
15687421,Insurance,2023-05-26,Active
15765643,Insurance,2022-05-03,Active
15765643,Mutual Fund,2023-07-20,Active
15765643,Fixed Deposit,2022-08-29,Active
15654878,Loan,2022-10-17,Active
15654878,Mutual Fund,2022-11-26,Active
15686835,Credit Card,2022-05-07,Active
15768340,Fixed Deposit,2022-11-03,Active
15768340,Mutual Fund,2023-03-13,Active
15673599,Fixed Deposit,2023-12-03,Active
15673599,Mutual Fund,2023-10-23,Active
15673599,Credit Card,2023-07-26,Active
15689096,Mutual Fund,2023-11-05,Inactive
15689096,Loan,2022-01-03,Active
15689096,Insurance,2022-11-27,Active
15684294,Mutual Fund,2023-04-04,Active
15615828,Mutual Fund,2023-02-22,Active
15615828,Fixed Deposit,2023-08-27,Active
15746012,Fixed Deposit,2023-05-03,Active
15615797,Mutual Fund,2022-03-20,Active
15788494,Loan,2023-10-17,Inactive
15788494,Credit Card,2023-02-27,Active
15788494,Insurance,2022-07-23,Active
15793856,Insurance,2023-01-18,Inactive
15793856,Fixed Deposit,2022-11-19,Inactive
15793856,Credit Card,2022-03-05,Active
15629545,Mutual Fund,2023-06-27,Active
15629545,Credit Card,2022-12-11,Active
15661198,Fixed Deposit,2022-10-31,Active
15661198,Credit Card,2022-05-19,Active
15661198,Loan,2023-05-30,Active
15715117,Credit Card,2022-01-02,Inactive
15701074,Loan,2022-11-20,Active
15793046,Loan,2023-02-25,Active
15623744,Mutual Fund,2022-12-15,Active
15611329,Insurance,2023-12-09,Active
15740428,Credit Card,2022-04-02,Active
15740428,Loan,2023-08-16,Active
15740428,Mutual Fund,2023-02-28,Active
15781534,Loan,2023-11-21,Active
15618243,Mutual Fund,2022-11-17,Active
15618243,Credit Card,2023-03-14,Inactive
15618243,Fixed Deposit,2022-01-13,Active
15784161,Insurance,2023-01-17,Active
15784161,Mutual Fund,2023-07-01,Active
15700325,Fixed Deposit,2022-04-24,Active
15700325,Mutual Fund,2022-05-17,Active
15659064,Loan,2023-04-17,Inactive
15659064,Insurance,2022-11-26,Active
15659064,Credit Card,2022-03-11,Active
15658364,Loan,2023-03-29,Inactive
15658364,Fixed Deposit,2023-11-19,Inactive
15704340,Credit Card,2022-12-29,Active
15793455,Insurance,2023-08-10,Active
15579777,Fixed Deposit,2023-05-17,Active
15632345,Insurance,2022-03-23,Active
15814468,Fixed Deposit,2022-05-08,Inactive
15754820,Loan,2022-04-08,Active
15754820,Fixed Deposit,2022-10-29,Inactive
15754820,Insurance,2023-07-22,Active
15707505,Loan,2023-11-23,Inactive
15707505,Insurance,2022-10-07,Active
15699507,Credit Card,2022-11-19,Active
15699507,Fixed Deposit,2023-08-03,Inactive
15799600,Mutual Fund,2022-07-07,Active
15799600,Loan,2023-02-15,Active
15794472,Loan,2022-02-20,Active
15646632,Fixed Deposit,2022-09-03,Active
15676353,Loan,2022-07-14,Active
15676353,Fixed Deposit,2022-01-07,Active
15676353,Insurance,2022-01-22,Inactive
15566312,Credit Card,2022-04-27,Active
15570414,Fixed Deposit,2022-10-21,Inactive
15570414,Mutual Fund,2022-12-14,Active
15776743,Loan,2022-09-09,Active
15776743,Credit Card,2022-04-20,Active
15776743,Insurance,2023-07-29,Active
15674637,Loan,2023-09-24,Active
15674637,Credit Card,2023-02-27,Inactive
15730418,Fixed Deposit,2023-12-23,Active
15730418,Loan,2023-12-10,Active
15730418,Mutual Fund,2022-01-17,Active
15739972,Loan,2022-12-20,Active
15739972,Mutual Fund,2022-01-22,Active
15739972,Credit Card,2023-08-17,Active
15661591,Credit Card,2023-05-29,Active
15661591,Insurance,2022-06-08,Inactive
15675585,Mutual Fund,2023-08-30,Active
15814750,Insurance,2022-10-04,Active
15814750,Fixed Deposit,2022-10-14,Active
15593454,Fixed Deposit,2022-02-17,Inactive
15593454,Loan,2023-06-03,Active
15593454,Insurance,2022-12-10,Inactive
15663421,Insurance,2022-01-20,Active
15576196,Mutual Fund,2023-06-08,Active
15576196,Insurance,2023-07-07,Inactive
15576196,Fixed Deposit,2022-06-21,Active
15677324,Insurance,2022-08-16,Active
15677324,Mutual Fund,2023-10-05,Active
15568742,Loan,2022-02-12,Active
15568742,Mutual Fund,2022-11-18,Active
15693764,Mutual Fund,2022-07-10,Active
15693764,Credit Card,2022-09-18,Active
15693764,Loan,2023-10-25,Inactive
15714260,Mutual Fund,2022-05-09,Active
15714260,Fixed Deposit,2023-08-26,Active
15798200,Mutual Fund,2022-03-01,Active
15798200,Credit Card,2023-06-08,Active
15798200,Fixed Deposit,2023-03-06,Inactive
15656627,Credit Card,2022-12-30,Active
15656627,Fixed Deposit,2023-04-15,Inactive
15656627,Loan,2022-05-15,Active
15791111,Insurance,2022-05-14,Inactive
15791111,Credit Card,2023-10-28,Active
15791111,Loan,2023-03-13,Active
15638269,Loan,2023-02-22,Active
15638269,Fixed Deposit,2022-10-19,Active
15807473,Loan,2023-05-06,Active
15807473,Fixed Deposit,2022-11-01,Active
15807473,Credit Card,2022-02-21,Active
15708534,Fixed Deposit,2023-04-26,Active
15708534,Loan,2022-03-26,Active
15708534,Mutual Fund,2022-05-25,Active
15640686,Mutual Fund,2023-11-09,Active
15588904,Credit Card,2023-01-27,Inactive
15588904,Fixed Deposit,2023-11-24,Inactive
15768763,Insurance,2022-12-26,Active
15768763,Credit Card,2022-04-22,Active
15770543,Fixed Deposit,2022-07-23,Active
15642162,Fixed Deposit,2022-12-15,Inactive
15642162,Mutual Fund,2022-01-08,Active
15642162,Loan,2023-04-30,Active
15714046,Fixed Deposit,2023-12-30,Active
15575060,Fixed Deposit,2023-05-10,Active
15575060,Loan,2023-03-31,Active
15812040,Fixed Deposit,2022-05-15,Active
15812073,Insurance,2023-08-27,Active
15812073,Credit Card,2022-09-13,Active
15706810,Loan,2022-12-31,Active
15706810,Mutual Fund,2023-07-30,Active
15584090,Loan,2022-03-17,Active
15584090,Mutual Fund,2023-03-26,Inactive
15810807,Credit Card,2022-06-13,Active
15582033,Insurance,2022-03-04,Active
15582033,Mutual Fund,2023-11-08,Active
15687607,Insurance,2022-10-31,Inactive
15687607,Loan,2023-02-01,Inactive
15588406,Mutual Fund,2022-12-03,Active
15784099,Insurance,2022-02-20,Active
15784099,Fixed Deposit,2022-09-15,Active
15784099,Mutual Fund,2023-12-15,Active
15701352,Loan,2023-07-31,Inactive
15701352,Credit Card,2022-07-16,Active
15701352,Fixed Deposit,2022-10-15,Active
15789371,Fixed Deposit,2022-11-18,Active
15789371,Mutual Fund,2022-02-17,Active
15602845,Credit Card,2022-03-10,Active
15602845,Loan,2022-05-31,Inactive
15707918,Credit Card,2022-06-13,Active
15602812,Credit Card,2022-05-27,Active
15675888,Credit Card,2022-06-24,Active
15591822,Mutual Fund,2022-06-23,Active
15738501,Loan,2023-02-20,Active
15738501,Mutual Fund,2022-12-24,Active
15738501,Insurance,2022-05-05,Active
15585907,Loan,2023-06-25,Active
15585907,Mutual Fund,2022-03-13,Active
15585907,Credit Card,2023-10-28,Active
15579040,Credit Card,2023-04-12,Active
15579040,Loan,2022-09-05,Inactive
15579040,Fixed Deposit,2022-11-06,Active
15804211,Fixed Deposit,2023-07-05,Active
15804211,Mutual Fund,2023-10-06,Active
15736126,Insurance,2022-10-30,Inactive
15745399,Loan,2022-05-15,Active
15745399,Insurance,2023-10-21,Active
15760749,Fixed Deposit,2023-10-10,Active
15760749,Mutual Fund,2023-08-26,Inactive
15760749,Loan,2023-04-04,Inactive
15637118,Mutual Fund,2023-04-02,Active
15657829,Mutual Fund,2023-07-01,Active
15657829,Credit Card,2023-04-26,Active
15657829,Fixed Deposit,2023-07-11,Inactive
15738497,Fixed Deposit,2022-08-04,Active
15738497,Credit Card,2022-08-29,Active
15738497,Mutual Fund,2022-06-22,Active
15690695,Insurance,2022-06-07,Active
15690695,Loan,2023-04-07,Active
15690695,Credit Card,2022-12-21,Active
15762351,Insurance,2023-11-06,Active
15791172,Credit Card,2022-11-15,Active
15598982,Loan,2023-03-07,Inactive
15598982,Mutual Fund,2022-12-16,Inactive
15734765,Credit Card,2023-08-19,Active
15642912,Loan,2023-01-16,Active
15769516,Loan,2022-10-13,Active
15789379,Insurance,2023-08-28,Active
15789379,Credit Card,2022-03-13,Active
15789379,Mutual Fund,2022-07-06,Active
15695103,Insurance,2022-11-05,Active
15801924,Credit Card,2022-06-23,Inactive
15801924,Mutual Fund,2022-11-11,Inactive
15767804,Fixed Deposit,2023-08-19,Inactive
15718039,Credit Card,2022-08-30,Inactive
15718039,Insurance,2023-09-09,Active
15718039,Mutual Fund,2023-07-26,Active
15579994,Fixed Deposit,2023-08-04,Active
15595037,Credit Card,2023-11-02,Active
15595037,Loan,2023-07-01,Active
15600720,Insurance,2022-11-26,Active
15600720,Fixed Deposit,2023-10-31,Active
15600720,Mutual Fund,2023-11-19,Active
15782608,Fixed Deposit,2023-05-05,Inactive
15782608,Credit Card,2023-01-30,Active
15782608,Insurance,2022-12-20,Active
15566894,Mutual Fund,2022-08-03,Active
15749123,Credit Card,2023-11-26,Active
15749123,Mutual Fund,2023-06-11,Active
15749123,Fixed Deposit,2022-11-11,Active
15668943,Loan,2023-04-12,Active
15668943,Fixed Deposit,2022-04-13,Active
15577423,Mutual Fund,2022-11-15,Active
15577423,Credit Card,2023-10-10,Active
15577423,Insurance,2022-04-03,Inactive
15623102,Loan,2023-01-18,Active
15623102,Mutual Fund,2023-07-31,Inactive
15623102,Insurance,2023-07-04,Active
15728012,Fixed Deposit,2023-06-02,Inactive
15683363,Mutual Fund,2023-05-10,Active
15683363,Insurance,2022-09-25,Active
15699335,Insurance,2023-01-19,Inactive
15574369,Mutual Fund,2022-11-24,Active
15574369,Fixed Deposit,2022-05-08,Active
15574369,Credit Card,2022-02-26,Active
15703167,Fixed Deposit,2023-06-16,Active
15703167,Mutual Fund,2022-11-21,Active
15754874,Insurance,2023-06-22,Active
15723216,Loan,2022-03-10,Inactive
15723216,Fixed Deposit,2023-05-22,Active
15725094,Loan,2023-06-12,Active
15647974,Mutual Fund,2022-07-04,Active
15647974,Credit Card,2022-01-11,Inactive
15583371,Fixed Deposit,2022-09-01,Active
15583371,Credit Card,2023-06-15,Active
15772559,Loan,2022-06-25,Inactive
15772559,Credit Card,2022-07-10,Active
15772559,Mutual Fund,2023-08-14,Active
15711251,Credit Card,2022-03-13,Active
15711251,Loan,2022-04-05,Active
15711251,Insurance,2023-06-29,Active
15719212,Loan,2022-09-03,Active
15719212,Fixed Deposit,2022-05-22,Active
15764927,Insurance,2022-06-08,Active
15764927,Credit Card,2022-09-05,Active
15731412,Insurance,2023-04-29,Active
15731412,Credit Card,2022-12-14,Inactive
15731412,Fixed Deposit,2022-03-11,Inactive
15719170,Fixed Deposit,2022-09-10,Active
15596011,Mutual Fund,2023-10-28,Inactive
15596011,Credit Card,2023-04-15,Active
15614834,Mutual Fund,2022-08-21,Active
15614834,Fixed Deposit,2022-06-17,Active
15614834,Credit Card,2023-06-14,Inactive
15600510,Insurance,2023-11-22,Active
15600510,Mutual Fund,2022-06-02,Active
15625706,Insurance,2022-02-23,Active
15625706,Fixed Deposit,2023-04-20,Active
15625706,Loan,2023-03-05,Active
15781409,Fixed Deposit,2022-05-09,Active
15781409,Insurance,2022-01-25,Active
15781409,Mutual Fund,2023-06-30,Active
15722583,Fixed Deposit,2022-03-18,Active
15677243,Fixed Deposit,2022-01-07,Active
15815070,Insurance,2023-01-08,Active
15815070,Credit Card,2022-06-29,Inactive
15705899,Loan,2022-02-13,Active
15705899,Credit Card,2023-04-10,Active
15701522,Loan,2023-01-28,Active
15701522,Insurance,2022-11-08,Active
15755978,Mutual Fund,2023-08-28,Active
15722090,Fixed Deposit,2022-04-04,Active
15783526,Mutual Fund,2023-06-12,Active
15783526,Fixed Deposit,2022-12-09,Inactive
15632125,Mutual Fund,2023-03-07,Active
15632125,Loan,2022-11-26,Active
15632125,Fixed Deposit,2022-08-13,Active
15688395,Credit Card,2023-05-12,Active
15666975,Fixed Deposit,2023-01-18,Active
15666975,Loan,2022-08-25,Inactive
15682211,Credit Card,2022-01-28,Active
15682211,Loan,2023-03-12,Inactive
15637411,Fixed Deposit,2022-05-06,Inactive
15637411,Credit Card,2023-02-03,Active
15591512,Loan,2022-07-29,Active
15591512,Fixed Deposit,2022-05-02,Active
15606855,Mutual Fund,2023-07-28,Active
15606855,Fixed Deposit,2022-12-24,Active
15606855,Insurance,2023-01-15,Active
15763683,Mutual Fund,2023-01-17,Active
15641782,Loan,2022-10-07,Inactive
15677184,Loan,2022-04-26,Active
15677184,Insurance,2022-10-04,Active
15775042,Loan,2022-04-01,Active
15775042,Insurance,2023-04-04,Inactive
15616630,Fixed Deposit,2022-04-05,Active
15800233,Insurance,2023-06-28,Active
15588419,Mutual Fund,2023-12-12,Inactive
15588419,Fixed Deposit,2023-04-30,Active
15588419,Credit Card,2023-01-07,Active
15595557,Loan,2022-04-07,Active
15595557,Insurance,2022-12-22,Active
15595557,Fixed Deposit,2022-08-01,Active
15626143,Mutual Fund,2023-12-25,Active
15566030,Loan,2023-08-23,Inactive
15566030,Credit Card,2022-09-01,Active
15701412,Insurance,2023-12-06,Active
15702464,Fixed Deposit,2023-04-03,Active
15573348,Credit Card,2023-05-16,Active
15573348,Mutual Fund,2022-12-11,Active
15704160,Fixed Deposit,2023-02-03,Active
15693704,Mutual Fund,2023-03-13,Inactive
15664752,Credit Card,2023-05-22,Active
15664752,Loan,2022-09-06,Active
15628292,Mutual Fund,2022-09-13,Active
15628292,Insurance,2023-07-29,Active
15621195,Loan,2022-12-06,Active
15621195,Mutual Fund,2023-01-29,Active
15668629,Mutual Fund,2022-01-04,Active
15668629,Fixed Deposit,2022-07-19,Active
15668629,Insurance,2022-11-29,Active
15635197,Insurance,2022-04-15,Active
15635197,Mutual Fund,2023-03-19,Active
15592761,Fixed Deposit,2023-12-01,Active
15592761,Mutual Fund,2023-07-17,Active
15574283,Loan,2022-04-01,Active
15574283,Fixed Deposit,2022-01-05,Active
15598097,Fixed Deposit,2023-07-01,Inactive
15711352,Insurance,2022-10-06,Active
15711352,Loan,2022-06-13,Active
15711352,Credit Card,2022-08-21,Active
15620751,Mutual Fund,2022-09-21,Active
15620751,Loan,2023-11-23,Active
15620751,Credit Card,2023-09-11,Inactive
15656717,Mutual Fund,2022-12-28,Active
15656717,Credit Card,2022-09-30,Inactive
15643121,Mutual Fund,2022-05-21,Inactive
15723671,Mutual Fund,2023-06-07,Active
15752846,Mutual Fund,2022-07-17,Active
15752846,Loan,2022-02-24,Active
15640852,Insurance,2023-06-01,Inactive
15789313,Mutual Fund,2023-03-08,Active
15789313,Loan,2022-06-08,Active
15789313,Insurance,2023-12-07,Active
15793688,Credit Card,2022-08-02,Active
15793688,Fixed Deposit,2022-12-31,Active
15793688,Mutual Fund,2023-12-31,Active
15770405,Loan,2023-12-03,Inactive
15770405,Fixed Deposit,2022-08-17,Inactive
15702561,Credit Card,2022-03-09,Active
15702561,Fixed Deposit,2023-02-19,Active
15625964,Fixed Deposit,2023-05-26,Inactive
15761364,Insurance,2023-06-26,Inactive
15590286,Mutual Fund,2023-03-22,Active
15590286,Fixed Deposit,2022-12-23,Active
15587978,Insurance,2022-12-25,Inactive
15773242,Insurance,2023-05-01,Active
15773242,Mutual Fund,2022-01-23,Active
15761053,Mutual Fund,2023-09-30,Active
15761053,Fixed Deposit,2022-04-13,Active
15702095,Mutual Fund,2022-05-19,Active
15764253,Fixed Deposit,2023-05-18,Active
15700801,Loan,2022-04-09,Active
15730590,Fixed Deposit,2023-05-01,Inactive
15643916,Mutual Fund,2023-08-18,Active
15720636,Mutual Fund,2022-04-02,Active
15720636,Fixed Deposit,2022-10-04,Active
15720636,Loan,2023-08-21,Active
15795429,Loan,2022-02-03,Active
15795429,Fixed Deposit,2023-12-07,Active
15795429,Credit Card,2022-04-09,Active
15609254,Credit Card,2022-12-29,Active
15609254,Mutual Fund,2022-08-07,Active
15609254,Loan,2022-03-13,Inactive
15625141,Insurance,2023-12-25,Active
15625141,Fixed Deposit,2022-05-14,Active
15625141,Mutual Fund,2022-05-09,Active
15810898,Mutual Fund,2023-07-04,Active
15810898,Fixed Deposit,2022-12-11,Active
15775797,Fixed Deposit,2022-05-07,Inactive
15775797,Credit Card,2022-08-01,Active
15795246,Credit Card,2023-03-10,Active
15795246,Fixed Deposit,2023-12-11,Inactive
15795275,Credit Card,2023-12-01,Active
15571869,Insurance,2023-08-02,Inactive
15571869,Mutual Fund,2022-10-04,Active
15694143,Mutual Fund,2022-08-10,Active
15694143,Credit Card,2023-10-03,Active
15748231,Fixed Deposit,2023-10-21,Active
15748231,Credit Card,2022-11-17,Active
15632185,Fixed Deposit,2023-05-06,Inactive
15632185,Insurance,2023-08-08,Active
15806249,Loan,2023-07-28,Active
15743293,Credit Card,2022-09-21,Active
15743293,Insurance,2022-04-06,Active
15743293,Fixed Deposit,2023-03-25,Inactive
15598157,Credit Card,2023-11-23,Active
15598157,Fixed Deposit,2022-07-15,Active
15598157,Insurance,2022-02-02,Active
15700946,Mutual Fund,2023-07-13,Active
15722692,Insurance,2023-09-23,Active
15696506,Loan,2022-06-03,Active
15696506,Mutual Fund,2023-10-25,Inactive
15728823,Loan,2023-12-13,Active
15728823,Mutual Fund,2022-08-04,Active
15808851,Fixed Deposit,2023-03-16,Active
15675231,Fixed Deposit,2022-08-31,Active
15732299,Loan,2023-12-14,Active
15732299,Mutual Fund,2023-08-06,Active
15732299,Insurance,2023-02-08,Active
15706269,Fixed Deposit,2023-02-05,Active
15590078,Loan,2023-01-16,Active
15776985,Mutual Fund,2023-08-20,Inactive
15776985,Credit Card,2023-08-31,Inactive
15756743,Fixed Deposit,2022-04-29,Active
15782364,Credit Card,2023-06-07,Active
15782364,Loan,2023-10-09,Active
15604093,Fixed Deposit,2022-11-06,Active
15749328,Loan,2023-08-19,Active
15749328,Fixed Deposit,2023-11-06,Active
15749328,Mutual Fund,2022-12-29,Active
15656322,Fixed Deposit,2023-11-24,Active
15656322,Credit Card,2022-10-15,Active
15685564,Insurance,2022-02-12,Inactive
15685564,Credit Card,2022-04-11,Active
15785831,Insurance,2023-04-15,Active
15785831,Credit Card,2022-01-06,Active
15796218,Loan,2022-04-29,Active
15796218,Fixed Deposit,2022-12-30,Active
15716218,Credit Card,2022-09-11,Active
15716218,Fixed Deposit,2022-12-01,Active
15572735,Credit Card,2022-03-13,Active
15572735,Loan,2023-12-07,Active
15572735,Fixed Deposit,2023-07-13,Active
15633840,Loan,2022-11-08,Active
15608760,Mutual Fund,2023-07-12,Active
15608760,Insurance,2023-08-02,Inactive
15627848,Insurance,2023-11-17,Active
15792029,Fixed Deposit,2022-09-24,Active
15792029,Loan,2023-01-27,Active
15792029,Credit Card,2023-12-18,Active
15617331,Loan,2022-05-24,Active
15617331,Fixed Deposit,2022-06-03,Active
15651740,Mutual Fund,2022-05-04,Active
15636407,Mutual Fund,2023-10-28,Active
15636407,Fixed Deposit,2023-05-06,Active
15607526,Credit Card,2023-02-03,Active
15632576,Loan,2023-05-01,Active
15632576,Mutual Fund,2022-08-05,Inactive
15632576,Insurance,2023-03-22,Active
15581505,Loan,2023-10-29,Active
15581505,Mutual Fund,2023-06-24,Active
15581505,Fixed Deposit,2022-01-17,Active
15612207,Mutual Fund,2023-04-10,Active
15707242,Credit Card,2023-01-11,Active
15721937,Insurance,2023-08-23,Active
15721937,Fixed Deposit,2023-06-19,Active
15721937,Mutual Fund,2022-09-14,Active
15773852,Insurance,2023-07-19,Inactive
15773852,Credit Card,2023-07-26,Active
15773852,Loan,2022-09-02,Active
15719778,Insurance,2023-06-02,Active
